Student_ID,Age,Gender,Education_Level,Current_Course,Board,School_or_College_Type,Medium_of_Instruction,District,State,Urban_or_Rural,Stream,Mathematics,Science,English,Social_Science,Second_Language,Physics,Chemistry,Biology,Computer_Science,Accountancy,Business_Studies,Economics,Statistics,History,Political_Science,Geography,Psychology,Overall_Percentage,CGPA,Current_Semester,Backlogs,Attendance,Project_Score,Logical_Reasoning,Analytical_Thinking,Numerical_Ability,Spatial_Ability,Mechanical_Aptitude,Scientific_Aptitude,Language_Aptitude,Business_Aptitude,Creative_Aptitude,Leadership_Aptitude,Observation,Memory,Critical_Thinking,Decision_Making,Learning_Ability,Communication,Leadership,Teamwork,Problem_Solving,Creativity,Time_Management,Adaptability,Confidence,Self_Learning,Emotional_Intelligence,Stress_Management,Networking_Skill,Personality_Type,Learning_Style,Risk_Taking,Work_Preference,Leadership_Style,Technology_Interest,Medicine_Interest,Business_Interest,Finance_Interest,Law_Interest,Teaching_Interest,Research_Interest,Agriculture_Interest,Arts_Interest,Design_Interest,Sports_Interest,Music_Interest,Writing_Interest,Journalism_Interest,Psychology_Interest,Environment_Interest,Hospitality_Interest,Social_Service_Interest,Defence_Interest,Robotics_Interest,Artificial_Intelligence_Interest,Animation_Interest,Entrepreneurship_Interest,Gaming_Interest,MS_Word,Excel,PowerPoint,Typing_Speed,Internet_Research,Digital_Communication,AI_Tool_Usage,Online_Collaboration,Cyber_Awareness,Programming,Python,Java,C++,SQL,Database,Networking,Cybersecurity,Cloud_Computing,Artificial_Intelligence_Skill,Machine_Learning,Data_Analysis,UI_UX,Graphic_Design,Video_Editing,Accounting,Financial_Analysis,Marketing,Patient_Care,Laboratory_Skills,Mechanical_Design,Electrical_Maintenance,Civil_Drawing,Legal_Research,Content_Writing,Scientific_Research,Agriculture_Skill,Certification_1,Certification_2,Certification_Count,Project_1,Project_2,Project_Count,Internship_Completed,Internship_Domain,Internship_Duration_Months,Industrial_Visit,Volunteer_Experience,Community_Service_Hours,Activity_1,Activity_2,Activity_3,Parent_Education,Parent_Occupation,Annual_Family_Income,First_Generation_Learner,Internet_Access,Laptop_Availability,Study_Environment,Preferred_Industry,Preferred_Location,Expected_Salary,Government_or_Private,Research_Interest_Level,Higher_Studies_Interest,Abroad_Studies_Interest,Startup_Interest,Work_Life_Balance_Preference,Recommended_Career,Academic_Performance_Score,Total_Technical_Skill_Score,Soft_Skill_Score,Digital_Literacy_Score,Domain_Skill_Score,STEM_Strength_Score,Business_Aptitude_Score,Creativity_Score,Leadership_Score,Career_Readiness_Score,Mathematics_Studied,Science_Studied,English_Studied,Social_Science_Studied,Second_Language_Studied,Physics_Studied,Chemistry_Studied,Biology_Studied,Computer_Science_Studied,Accountancy_Studied,Business_Studies_Studied,Economics_Studied,Statistics_Studied,History_Studied,Political_Science_Studied,Geography_Studied,Psychology_Studied
STU102318,16,Female,ITI,ITI Mechanic (Motor Vehicle),Not Applicable,Private,Regional Language,Noida,Uttar Pradesh,Rural,Vocational,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.08,3,2,81.1,90.2,4,6,8,5,5,2,8,6,5,4,7,5,4,7,5,4,7,5,5,6,5,6,4,5,3,6,1,Introvert,Practical,High,Hybrid,Not Applicable,6,5,7,7,5,5,6,4,5,2,3,8,6,3,3,5,5,5,5,4,5,5,3,5,4,4,7,6,6,7,6,4,8,1,1,1,3,0,2,0,4,1,1,0,1,0,1,2,6,3,4,1,2,0,0,1,0,3,2,0,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,0,Yes,Healthcare,2,No,No,0,Photography Club,Dance,NSS,12th Pass,Private Employee,1.5-3 LPA,No,Yes,Yes,Good,Defence,No Preference,620373,Private,3,6,6,7,High Priority,Bank PO / Clerk,70.8,1.2,4.75,5.78,1.83,68.05,6.67,4.33,5.5,39.45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102319,23,Male,Undergraduate,BSc Mathematics,Not Applicable,Deemed University,English,South Delhi,Delhi,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.21,1,2,83.7,61.3,3,5,4,4,5,3,3,5,6,8,5,4,8,5,3,4,6,4,7,2,4,2,5,3,4,8,7,Extrovert,Visual,Medium,Team,Not Applicable,7,4,4,3,5,4,3,6,7,7,4,5,6,6,7,4,3,4,5,4,2,2,4,3,8,5,8,10,9,7,8,6,3,8,4,0,2,3,2,0,0,4,1,1,1,5,3,2,1,3,1,0,0,2,0,2,0,1,3,1,Skill India,Not Applicable,1,Social Service Project,Architecture Model,2,No,Not Applicable,0,Yes,Yes,30,Coding Club,Not Applicable,Not Applicable,Graduate,Unemployed,3-6 LPA,No,Yes,Yes,Good,Retail & E-commerce,Anywhere in India,570771,Government,4,7,3,6,Moderate Priority,Web Developer,82.1,2.4,4.67,7.11,1.17,68.05,4,5,7,42.78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102320,19,Male,Undergraduate,BBA,Not Applicable,Private,English,Hyderabad,Telangana,Rural,Commerce,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,6.77,2,0,77.3,93,3,4,2,3,3,6,6,4,5,5,8,5,4,6,5,3,3,3,4,4,4,3,4,4,7,5,4,Ambivert,Practical,Low,Hybrid,Not Applicable,5,7,5,4,6,5,5,8,3,6,7,6,6,5,4,6,9,3,5,5,6,3,2,3,8,6,2,5,6,7,6,1,2,2,0,0,0,1,1,2,0,0,0,3,0,1,0,0,1,2,0,0,3,0,1,3,0,0,1,3,AWS,Skill India,3,Science Fair Project,Not Applicable,1,Yes,Finance,6,No,No,0,Art Club,Drama,Debate,Below 10th,Business Owner,Below 1.5 LPA,No,Yes,Yes,Good,Media & Entertainment,No Preference,810514,Either,4,9,5,1,Moderate Priority,Forest Officer,67.7,0.67,4,4.78,1.17,68.05,4.33,5,4,70.28,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102321,22,Male,Postgraduate,MCA,Not Applicable,Aided,English,South Delhi,Delhi,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.23,1,2,76.8,82.3,6,7,4,3,4,4,6,5,4,3,4,4,5,5,5,4,5,3,7,5,3,3,3,5,7,4,3,Ambivert,Hands-on,Low,Hybrid,Not Applicable,7,4,3,5,5,4,1,5,6,4,3,1,6,4,8,6,6,2,5,3,7,7,5,4,6,4,5,9,8,8,6,7,3,0,8,1,3,1,1,1,2,2,6,5,2,1,0,4,3,0,1,0,0,2,0,0,0,1,1,3,Infosys Springboard,Not Applicable,1,Agriculture Project,Research Project,2,Yes,Design,3,Yes,Yes,5,Music,Environmental Club,Coding Club,10th Pass,Daily Wage Worker,3-6 LPA,No,No,No,Average,Retail & E-commerce,Home State,712123,Government,1,4,2,3,High Priority,AI Engineer,82.3,2.47,4.33,6.22,0.92,68.05,4.33,4.33,4,65.55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102322,22,Male,Postgraduate,MCA,Not Applicable,Deemed University,English,Visakhapatnam,Andhra Pradesh,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,6.82,2,0,87.3,84,5,9,3,6,4,9,4,7,4,2,4,3,1,5,6,4,6,5,6,7,6,4,4,5,3,6,5,Extrovert,Visual,High,Independent,Not Applicable,6,3,6,6,4,4,5,7,4,5,6,5,6,4,6,8,4,4,4,4,3,7,5,5,4,5,4,7,9,8,6,5,6,1,3,2,0,3,3,1,3,3,0,4,7,1,2,2,1,0,1,2,3,1,1,2,1,0,7,2,TCS iON,Not Applicable,1,Agriculture Project,Teaching Internship Report,2,Yes,Education,2,No,Yes,0,NSS,Photography Club,Robotics Club,Graduate,Business Owner,10-20 LPA,Yes,Yes,No,Average,Design & Creative,Anywhere in India,970954,Either,6,3,2,4,Moderate Priority,Environmental Scientist,68.2,2.33,5.08,6,1.75,68.05,6.33,5.33,4,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102323,22,Female,Undergraduate,BA Economics,Not Applicable,Private,Regional Language,Madurai,Tamil Nadu,Rural,Humanities,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.64,1,2,76,76,2,7,9,4,8,2,4,7,7,2,3,6,5,4,3,3,4,2,4,6,2,8,5,2,4,2,4,Ambivert,Visual,High,Hybrid,Not Applicable,4,6,7,8,3,6,4,4,2,8,6,5,3,3,6,4,6,3,4,5,3,1,2,4,4,7,6,2,3,6,6,5,6,0,1,0,0,3,0,1,1,1,1,1,1,0,3,0,2,6,2,2,1,1,2,0,2,3,1,4,AWS,Not Applicable,1,Science Fair Project,Not Applicable,1,No,Not Applicable,0,No,Yes,5,Dance,Not Applicable,Not Applicable,Graduate,Farmer,1.5-3 LPA,No,Yes,Yes,Good,Government & Public Sector,Anywhere in India,660262,Government,7,3,7,7,Moderate Priority,Insurance Advisor,76.4,0.87,3.83,5,2.17,68.05,7.33,7,3,29.17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102324,18,Male,Diploma,Diploma in Mechanical Engineering,Not Applicable,Government,English,Ernakulam,Kerala,Urban,Vocational,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,6.69,4,2,84.6,70.5,7,5,4,7,6,5,6,5,7,2,5,6,6,5,4,5,3,2,6,3,3,3,5,6,4,6,3,Introvert,Hands-on,Medium,Hybrid,Not Applicable,5,2,2,2,6,4,3,2,2,3,5,8,6,6,4,3,3,6,5,5,4,8,8,3,5,6,6,8,5,6,7,4,6,2,0,0,0,1,0,1,1,0,1,1,0,3,0,3,0,3,0,2,0,2,0,2,1,0,0,0,IBM,Google,3,Architecture Model,Science Fair Project,2,No,Not Applicable,0,Yes,Yes,5,Art Club,NSS,Robotics Club,Diploma,Private Employee,Below 1.5 LPA,Yes,Yes,Yes,Average,Design & Creative,Metro Cities Only,520416,Private,7,4,7,1,High Priority,Musician,66.9,0.87,4.08,5.89,0.83,68.05,3,4.33,2.5,56.39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102325,17,Female,Plus Two,Not Applicable,State Board,Government,English,North Delhi,Delhi,Urban,Science,71.9,Not Studied,70.3,Not Studied,Not Studied,59.2,66.3,52.5,79.7,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,66.65,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6,4,5,3,3,5,5,5,7,1,8,3,6,3,4,4,6,3,6,4,4,3,4,3,5,3,5,Extrovert,Hands-on,Low,Hybrid,Not Applicable,7,6,4,4,4,4,4,6,6,8,3,3,6,4,1,7,5,2,4,3,4,7,6,4,5,6,5,6,3,3,5,4,5,0,3,3,0,0,3,2,3,0,2,1,0,5,5,4,2,0,3,3,2,1,2,1,1,1,1,2,Coursera,Not Applicable,1,Architecture Model,Not Applicable,1,No,Not Applicable,0,No,No,0,Environmental Club,Not Applicable,Not Applicable,Diploma,Daily Wage Worker,6-10 LPA,Yes,Yes,Yes,Good,Construction & Infrastructure,Metro Cities Only,150000,Government,2,5,4,6,Low Priority,UI/UX Designer,66.65,2.07,4.17,4.67,1.58,65.92,4.33,6.33,3.5,28.34,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
STU102326,18,Male,Undergraduate,BSc Agriculture,Not Applicable,Government,English,Pune,Maharashtra,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,5.3,6,1,89.4,87.4,6,7,6,4,6,8,6,5,5,3,2,2,6,4,5,5,3,5,6,7,8,4,5,2,4,6,5,Introvert,Visual,High,Team,Not Applicable,5,7,7,4,6,7,4,3,5,6,4,5,5,6,4,7,3,5,3,5,4,4,3,6,3,3,8,5,4,4,3,2,8,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,9,8,2,5,2,2,1,3,2,Google,Infosys Springboard,2,Machine Learning Project,Social Service Project,2,No,Not Applicable,0,Yes,No,0,NCC,Not Applicable,Not Applicable,Below 10th,Farmer,6-10 LPA,No,Yes,Yes,Excellent,Legal Services,Metro Cities Only,859009,Government,5,8,4,1,High Priority,Doctor,53,0.33,5,4.44,3,68.05,5.33,6,3,44.43,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102327,21,Male,Undergraduate,BTech Civil,Not Applicable,Aided,Regional Language,Pune,Maharashtra,Rural,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.53,7,0,92.2,89.3,6,6,6,4,5,10,6,4,5,5,6,5,5,4,3,5,3,5,3,5,4,5,3,4,3,5,5,Extrovert,Visual,Medium,Team,Not Applicable,4,8,2,3,3,4,4,10,6,5,6,4,3,4,6,4,4,3,2,5,4,4,4,4,5,6,7,4,5,2,5,7,5,2,0,0,0,0,0,3,0,1,1,1,2,0,0,0,3,0,1,8,0,2,2,0,2,4,0,1,NPTEL,Not Applicable,1,Social Service Project,Architecture Model,2,Yes,IT,3,Yes,Yes,10,Quiz,Drama,NCC,Diploma,Teacher,10-20 LPA,Yes,Yes,No,Average,Hospitality & Tourism,Home State,715014,Private,4,4,6,1,Low Priority,Veterinarian,75.3,0.67,4.17,5.11,1.92,68.05,3,5,4,62.78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102328,16,Male,Plus One,Not Applicable,CBSE,Private,English,Nagpur,Maharashtra,Urban,Science,84.6,Not Studied,76.4,Not Studied,Not Studied,90.7,67.8,Not Studied,59.4,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,75.78,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,5,3,7,3,5,5,5,7,4,8,1,6,8,5,4,4,6,4,6,4,6,3,4,4,4,4,Introvert,Reading,Low,Team,Not Applicable,4,3,5,4,6,6,3,5,6,2,2,3,7,3,2,4,5,3,4,4,2,5,1,7,4,4,5,6,4,7,3,3,5,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,2,0,4,3,3,3,1,1,3,1,2,Microsoft,Not Applicable,1,Research Publication,Social Service Project,2,No,Not Applicable,0,No,Yes,30,Robotics Club,Not Applicable,Not Applicable,Graduate,Self-Employed Professional,6-10 LPA,No,Yes,No,Good,Retail & E-commerce,Metro Cities Only,450179,Private,2,4,4,4,Moderate Priority,Air Traffic Controller,75.78,0.33,4.42,4.56,2.08,75.62,4.67,5,4,36.4,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
STU102329,18,Female,Plus Two,Not Applicable,ICSE,Private,English,Trichy,Tamil Nadu,Rural,Science,52.3,Not Studied,83,Not Studied,Not Studied,77.4,81.3,97.5,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,78.3,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,4,3,5,5,7,3,4,6,3,7,3,5,2,5,4,5,4,5,2,5,3,4,6,4,4,7,Extrovert,Hands-on,Medium,Independent,Not Applicable,4,3,5,7,4,5,7,6,5,4,7,6,2,5,6,4,4,7,7,3,6,5,1,6,7,4,3,3,4,5,3,5,4,0,0,0,0,1,1,1,0,1,0,2,1,0,0,1,3,2,1,3,2,3,1,5,1,3,3,3,Not Applicable,Not Applicable,0,Machine Learning Project,Website,2,No,Not Applicable,0,No,No,0,Art Club,NSS,Not Applicable,Graduate,Government Employee,3-6 LPA,No,Yes,No,Average,Design & Creative,Home State,341064,Either,5,4,9,4,Low Priority,Agriculture Officer,78.3,0.53,4.42,4.22,2.5,77.12,5.33,4,4,27.22,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No
STU102330,26,Female,Postgraduate,MA,Not Applicable,Private,English,Vadodara,Gujarat,Urban,Humanities,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.61,4,0,91,80.7,3,6,7,7,2,6,4,5,4,6,5,3,5,5,3,3,7,5,5,2,3,5,6,7,5,6,2,Ambivert,Visual,Low,Team,Not Applicable,3,6,6,8,5,6,6,7,8,6,4,5,4,8,6,5,4,5,5,6,3,6,1,2,6,7,6,5,9,9,7,8,5,0,3,4,2,2,3,3,0,3,2,2,6,1,1,3,2,0,1,0,1,1,1,1,1,3,0,0,Red Hat,PMKVY,2,Research Publication,Not Applicable,1,No,Not Applicable,0,Yes,No,0,Sports,Not Applicable,Not Applicable,Graduate,Farmer,3-6 LPA,No,Yes,No,Good,Hospitality & Tourism,No Preference,750648,Government,8,1,5,3,Moderate Priority,Economist,86.1,2.33,4.67,6.89,0.92,68.05,6.33,4,6.5,42.22,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102331,16,Female,Class 10,Not Applicable,ICSE,Aided,Regional Language,Ahmedabad,Gujarat,Rural,General,89.9,85.6,86.6,67,51.2,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,76.06,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,5,4,4,5,4,7,5,8,4,2,6,7,5,2,4,5,3,5,4,5,6,6,7,4,5,7,Extrovert,Practical,High,Team,Not Applicable,2,2,1,6,4,3,3,3,3,3,6,6,7,6,4,6,6,2,5,5,5,7,4,2,1,8,6,2,4,6,5,6,5,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,0,No,Not Applicable,0,Yes,Yes,20,NCC,Not Applicable,Not Applicable,Below 10th,Business Owner,3-6 LPA,Yes,Yes,Yes,Average,Government & Public Sector,Anywhere in India,171361,Government,2,7,9,3,Low Priority,Content Writer,76.06,0.2,5.08,4.78,0.08,89.9,4,5,4.5,11.95,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
STU102332,16,Female,Class 10,Not Applicable,State Board,Government,Regional Language,Nagpur,Maharashtra,Urban,General,68.7,69.3,61.2,55,61.9,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,63.22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,6,4,9,6,8,3,7,4,4,7,3,6,4,4,6,5,5,5,2,6,4,6,6,7,4,2,Introvert,Visual,Medium,Team,Not Applicable,6,4,2,2,4,4,6,9,3,8,4,1,6,5,6,3,6,2,6,4,6,3,5,3,3,6,1,2,4,5,4,4,0,0,2,0,2,0,3,0,0,1,0,0,0,0,2,1,0,2,0,1,1,0,0,0,0,0,0,1,Infosys Springboard,Oracle,2,Not Applicable,Not Applicable,0,No,Not Applicable,0,Yes,Yes,20,Drama,NSS,Not Applicable,Postgraduate,Government Employee,6-10 LPA,No,No,Yes,Good,Manufacturing,Metro Cities Only,450105,Private,4,6,7,7,Low Priority,Agriculture Officer,63.22,0.73,4.83,3.22,0.42,68.7,3.67,4.67,4.5,24.72,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
STU102333,22,Male,Postgraduate,MSc,Not Applicable,Private,English,New Delhi,Delhi,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.89,1,2,91.2,66.3,5,6,4,6,4,6,7,4,6,4,5,6,6,7,5,2,2,4,7,1,4,7,5,5,2,5,1,Ambivert,Visual,Medium,Hybrid,Not Applicable,9,6,5,6,6,3,6,5,5,5,6,6,2,4,5,8,5,4,7,4,5,4,5,4,6,6,5,8,8,8,7,5,7,5,0,2,0,2,2,1,1,3,0,2,2,10,2,1,3,1,0,0,2,3,3,2,3,2,1,2,Not Applicable,Not Applicable,0,Website,Not Applicable,1,Yes,Media,1,No,No,0,Student Council,Not Applicable,Not Applicable,12th Pass,Business Owner,1.5-3 LPA,No,No,Yes,Good,Manufacturing,No Preference,1024219,Government,4,4,5,4,High Priority,Web Developer,78.9,2.2,3.75,6.67,1.83,68.05,5,4,3,50.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102334,25,Female,Postgraduate,MSc,Not Applicable,Autonomous,Regional Language,Warangal,Telangana,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.13,1,1,82.6,66.2,4,2,7,3,6,4,6,5,4,6,2,5,7,5,7,4,4,6,4,5,5,2,6,5,5,4,6,Introvert,Visual,Medium,Hybrid,Not Applicable,5,2,5,3,1,9,8,3,2,3,4,5,3,5,6,6,5,2,7,5,6,3,6,4,5,3,8,4,5,7,7,5,5,0,0,0,1,0,0,1,0,0,2,0,0,0,3,1,1,0,2,1,0,0,3,2,2,0,8,0,AWS,Not Applicable,1,Not Applicable,Not Applicable,0,No,Not Applicable,0,Yes,Yes,20,Sports,Dance,Photography Club,12th Pass,Farmer,3-6 LPA,No,No,No,Good,Healthcare,No Preference,655337,Private,4,9,6,2,Moderate Priority,Professor,81.3,0.53,4.67,5.44,1.58,68.05,4.33,4,5,21.93,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102335,24,Female,Postgraduate,MSc,Not Applicable,Aided,English,Ahmedabad,Gujarat,Rural,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.35,3,1,100,69.8,6,3,4,5,8,6,4,5,5,7,7,4,4,6,5,4,5,3,5,6,5,5,7,6,6,7,2,Introvert,Reading,Medium,Hybrid,Not Applicable,6,7,4,3,5,7,3,2,3,3,8,1,5,2,6,3,2,7,5,4,5,4,10,6,7,3,3,4,3,5,7,2,4,1,3,0,0,0,0,0,0,4,2,0,1,1,0,0,2,3,0,2,0,3,0,1,1,2,3,3,Skill India,Not Applicable,1,Science Fair Project,Teaching Internship Report,2,No,Not Applicable,0,Yes,Yes,10,Music,Quiz,Debate,Below 10th,Homemaker,1.5-3 LPA,No,No,Yes,Good,Defence,Abroad,886836,Government,4,3,7,8,Moderate Priority,Fitness Trainer,83.5,0.8,5.08,4.22,1.67,68.05,4,4.67,6,35.55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU102336,18,Female,Plus Two,Not Applicable,CBSE,Private,Regional Language,Ernakulam,Kerala,Rural,Science,75.1,Not Studied,78.6,Not Studied,Not Studied,59.9,83.2,28,95.1,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,69.98,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,8,2,3,6,2,4,5,4,5,5,4,5,3,3,5,3,6,8,6,3,4,2,5,8,5,5,3,Introvert,Visual,Low,Independent,Not Applicable,7,4,5,3,6,4,7,4,6,6,5,3,2,5,7,7,4,2,6,3,4,4,2,3,2,6,4,4,5,8,5,4,4,3,5,5,0,2,1,4,3,1,0,3,3,4,2,2,1,1,2,2,1,3,1,0,2,1,2,1,Not Applicable,Not Applicable,0,IoT Project,Not Applicable,1,No,Not Applicable,0,No,Yes,30,Debate,Dance,Not Applicable,Doctorate,Retired,Above 20 LPA,No,Yes,No,Excellent,Agriculture,Home State,150000,Government,4,3,6,5,Low Priority,Software Engineer,69.98,2.53,4.83,4.67,1.42,68.26,4,4.67,5.5,20.01,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
STU102337,15,Male,Class 10,Not Applicable,State Board,Aided,English,North Delhi,Delhi,Rural,General,50.9,44.9,92.1,70.8,60.3,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,63.8,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,1,6,3,3,4,3,7,5,8,5,5,4,4,3,5,4,5,6,3,4,5,5,5,5,4,5,Extrovert,Practical,Medium,Independent,Supportive,4,7,7,6,7,4,7,6,5,5,5,5,5,6,3,5,5,5,4,6,5,5,2,4,4,2,3,2,2,2,4,5,4,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,Google,NPTEL,3,IoT Project,Research Publication,2,No,Not Applicable,0,No,No,0,Photography Club,Environmental Club,Art Club,Postgraduate,Unemployed,Below 1.5 LPA,No,Yes,No,Average,IT & Software,No Preference,206369,Private,4,4,7,4,Moderate Priority,HR Manager,63.8,0.47,4.67,3.11,0.42,50.9,6.67,4.33,6,49.44,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
STU102338,17,Male,Diploma,Diploma in Fashion Design,Not Applicable,Private,English,Vijayawada,Andhra Pradesh,Urban,Vocational,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,6.98,5,0,72.8,81.3,4,5,6,6,3,1,4,5,8,7,7,4,3,5,4,5,6,2,6,6,6,3,4,6,6,5,6,Introvert,Visual,High,Hybrid,Not Applicable,4,5,5,6,4,6,3,6,7,6,5,3,3,5,5,5,6,5,5,8,4,9,4,5,5,6,7,5,7,8,9,2,6,3,1,3,1,0,2,2,2,0,3,2,2,5,3,6,0,2,0,2,2,0,3,1,0,1,1,1,Adobe Certified,Not Applicable,1,Robotics Project,Website,2,Yes,Government,2,Yes,No,0,Entrepreneurship Club,Not Applicable,Not Applicable,12th Pass,Unemployed,6-10 LPA,No,Yes,Yes,Good,Government & Public Sector,Metro Cities Only,565344,Private,1,9,7,1,High Priority,Animator,69.8,2.33,5.08,6.11,1.08,68.05,5.33,6.67,6.5,65.27,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
